jau	cmavo			   	PA2      	dígito/número: dígito hexadecimal D (decimal 13) (trece)
je	cmavo   	-jev-   	-jve-	   	JA      	conector lógico entre componentes de tanru: y
je'a	cmavo			   	NAhE      	afirmación escalar; niega negación escalar: ¡Claro que sí!
je'e	cmavo			   	COI      	vocativo: recibido (reconocimiento) - reconocimiento negativo; usado para reconocer ofertas y agradecimientos
je'enai	cmavo-compound			   	COI*      	vocativo: recibido (reconocimiento) - reconocimiento negativo (No te escuché)
je'i	cmavo			   	JA      	conector lógico entre componentes de tanru: conn question
jei	cmavo   	-jez-		   	NU      	abstractor: abstractor de valor de verdad; x_1 es el valor de verdad de (bridi) según epistemología x_2
jenai	cmavo-compound			   	JA*      	conector lógico entre componentes de tanru: x pero no y
je'o	cmavo			   	BY1      	cambia letras a alfabeto hebreo
je'u	cmavo			   	UI3      	discursivo: verdad - falsedad	Ver también {jetnu}.
je'unai	cmavo-compound			   	UI*3      	discursivo: verdad - falsedad
ji	cmavo			   	A      	conector lógico entre sumti: pregunta
ji'a	cmavo			   	UI3b      	discursivo: además/también	Ver también {jmina}.
ji'e	cmavo			   	BAI      	jimte modal, 1er argumento                            limitadamente; hasta límite ...
ji'i	cmavo			   	PA4      	dígito/número: aproximadamente (por defecto el valor típico en este contexto) (número)
ji'ima'u	cmavo-compound			   	PA*      	redondeado hacia arriba (al final de una cadena de dígitos)
ji'ini'u	cmavo-compound			   	PA*      	redondeado hacia abajo (al final de una cadena de dígitos)
ji'o	cmavo			   	BAI      	jitro modal, 1er argumento (control)                  controladamente; bajo la dirección de ...
ji'u	cmavo			   	BAI      	jicmu modal, 1er argumento (assumptions);             dado que ...; basado en ...
jo	cmavo   	-jov-		   	JA      	conector lógico entre componentes de tanru: bicondicional/sii/si y sólo si
jo'a	cmavo			   	UI3a      	discursivo: afirmación metalinguistica	Ver también {drani}.
jo'e	cmavo   	-jom-		   	JOI      	conector no lógico: unión de conjuntos
jo'i	cmavo			   	JOhI      	une operandos matemáticos en una matríz
joi	cmavo   	-jol-   	-joi-	   	JOI      	conector no lógico: conjunción colectiva; y, junto con, formando un grupo
joibu	bu-letteral			   	BY*      	letra: ampersand character; especially used in standing for a mixed connective
jonai	cmavo-compound			   	JA*      	conector lógico entre componentes de tanru: o exclusivo
jo'o	cmavo			   	BY1      	cambia letras a alfabeto arábigo
jo'u	cmavo   	-jo'u-		   	JOI      	conector no lógico: en común con; junto con (no mezclado)
ju	cmavo   	-juv-		   	JA      	conector lógico entre componentes de tanru: sea o no que
ju'a	cmavo			   	UI2      	evidencial: declaración - (por defecto) base elíptica/no específica	Ver también {xusra}.
ju'e	cmavo			   	JOI      	conector vago no lógico: análogo a ".i"
ju'i	cmavo			   	COI      	vocativo: atención - descanso - ignorame
ju'icu'i	cmavo-compound			   	COI*      	vocativo: atención - descanso - ignorame
ju'inai	cmavo-compound			   	COI*      	vocativo: atención - descanso - ignorame
ju'o	cmavo			   	UI5      	modificador de actitudinal: certeza - incertidumbre - imposibilidad	Ver también {birti},  {cumki}.
ju'ocai	cmavo-compound			   	UI*5      	modificador de actitudinal: certeza intensa
ju'ocu'i	cmavo-compound			   	UI*5      	modificador de actitudinal: certeza - incerteza - imposibilidad
ju'onai	cmavo-compound			   	UI*5      	modificador de actitudinal: certeza - incerteza - imposibilidad
ju'opei	cmavo-compound			   	UI*6      	actitudinal: pregunta por certeza
ju'u	cmavo			   	VUhU2      	operador matemático binario: base numérica; (a interpretado en base b)
jy	cmavo			   	BY2      	letra j
ka	cmavo   	-kam-		   	NU      	abstractor: abstractor de propiedad/cualidad; x_1 es una cualidad/propiedad exhibida por (bridi)
ka'a	cmavo			   	BAI      	klama modal, 1er argumento                            ido por ...
ka'e	cmavo			   	CAhA      	aspecto modal: capacidad innata; posiblemente no realizada
ka'i	cmavo			   	BAI      	krati modal, 1er argumento                            representado por ...
kai	cmavo			   	BAI      	ckaji modal, 1er argumento                            caracterizando a ...
ka'o	cmavo			   	PA5      	dígito/número: imaginario i; raíz cuadrada de -1
ka'u	cmavo			   	UI2      	evidencial: sé culturalmente (mito o costumbre)	Ver también {kluju'o}.
kau	cmavo			   	UI3a      	discursivo: marca el foco de una pregunta indirecta: "sé QUIÉN fue al mercado"
ke	cmavo   	-kem-		   	KE      	comienza grupo en tanru, etc; anula agrupmiento normal de tanru por izquierda
ke'a	cmavo			   	KOhA7      	pro-sumti: sumti relativizado (objeto de cláusula relativa)
ke'e	cmavo   	-kep-   	-ke'e-	   	KEhE      	terminador elisible: fin de grupo en tanru (generalmente elisible)
ke'i	cmavo			   	GAhO      	marcador de intervalo abierto; modifica intervalos en conectores no lógicos; excluye límites
kei	cmavo   	-kez-		   	KEI      	terminador elisible: fin de bridi de abstracción (a menudo elisible)
ke'o	cmavo			   	COI      	vocativo: repita
ke'u	cmavo			   	UI3      	discursivo: repitiendo - continuando	Ver también {refbasna},  {krefu},  {rapli},  {velde'a}.
ke'unai	cmavo-compound			   	UI*3      	discursivo: repitiendo - continuando
ki	cmavo			   	KI      	tiempo/modal: fija tiempo verbal; establece una nueva base de referencia para tiempo/espacio verbal/modal
ki'a	cmavo			   	UI6      	pregunta actitudinal: confusión sobre lo dicho	Ver también {cfipu},  {kucli}.
ki'anai	cmavo-compound			   	UI*6      	no pregunta: comprensión de algo dicho
ki'e	cmavo			   	COI      	vocativo: gracias - no gracias a tí
ki'enai	cmavo-compound			   	COI*      	vocativo: gracias - no gracias a tí
ki'i	cmavo			   	BAI      	ckini modal, 1er argumento (relacionado con)          relativamente; como relación de ...
ki'o	cmavo			   	PA3      	dígito/número: separador de miles
ki'u	cmavo			   	BAI      	krinu modal, 1er argumento (justificado por)          justificadamente; por razón ...
ki'u ma	cmavo-compound			   	BAI*      	pregunta por una explicación racional/justificación; ¿por qué?
ko	cmavo			   	KOhA3      	pro-sumti: tú/ustedes (imperativo); haz que sea cierto
ko'a	cmavo			   	KOhA4      	pro-sumti: él/ella/ello/ellos/ellas \\#1 (especificado por goi)
ko'e	cmavo			   	KOhA4      	pro-sumti: él/ella/ello/ellos/ellas \\#2 (especificado por goi)
ko'i	cmavo			   	KOhA4      	pro-sumti: él/ella/ello/ellos/ellas #3 (especificado por goi)
koi	cmavo			   	BAI      	korbi modal, 1er argumento (bordeado por)             limitado por ...
ko'o	cmavo			   	KOhA4      	pro-sumti: él/ella/ello/ellos/ellas \\#4 (especificado por goi)
ko'u	cmavo			   	KOhA4      	pro-sumti: él/ella/ello/ellos/ellas \\#5 (especificado por goi)
ku	cmavo			   	KU      	terminador elisible: fin de descripción, modal, o sumti de negación; a menudo elisible
ku'a	cmavo   	-kuz-		   	JOI      	conector no lógico: intersección de conjuntos
ku'e	cmavo			   	KUhE      	terminador elisible: fin de expresión matemática premeditada (notación polaca); a menudo elisible
ku'i	cmavo			   	UI3b      	discursivo: sin embargo/pero/en contraste	Ver también {karbi},  {dukti},  {nalpanra}.
ku'o	cmavo			   	KUhO      	terminador elisible: fin de cláusula relativa NOI; siempre elisible, pero preferible en cláusulas complejas
ku'u	cmavo			   	BAI      	kulnu modal, 1er argumento                            en cultura ...
ky	cmavo			   	BY2      	letra k
la	cmavo			   	LA      	descriptor de nombre: el/cada uno de los llamado(s) ... ; acepta nombre o descripción de selbri
la'a	cmavo			   	UI3      	discursivo: probablemente - improbablemente	Ver también {lakne}.
la'anai	cmavo-compound			   	UI*3      	discursivo: probabilidad - improbabilidad
la'e	cmavo			   	LAhE      	el referente de (señalador indirecto); usa el referente de un sumti como sumti
la'edi'u	cmavo-compound			   	KOhA*      	pro-sumti: el referente de la expresión anterior; el estado descripto: "ESO fué divertido"
la'i	cmavo			   	LA      	descriptor de nombre: el conjunto de los llamados ... ; acepta nombre o descripción de selbri
lai	cmavo			   	LA      	descriptor de nombre: el grupo de los llamados ... ; acepta nombre o descripción de selbri
la'o	cmavo			   	ZOI      	nombre no lojbánico; el sumti resultante es tratado como un nombre
la'u	cmavo			   	BAI      	klani modal, 1er argumento (cantidad)                 cuantificando ...; siendo una cantidad de ...
lau	cmavo			   	LAU      	cambio de letra: sigue signo de puntuación o especial
la'u ma	cmavo-compound			   	BAI*      	pregunta por una cantidad; ¿cuánto?
le	cmavo			   	LE      	descriptor no verídico: el/cada uno de los descriptos como ...
le'a	cmavo			   	BAI      	klesi modal, 1er argumento (conjunto escalar)         en/de categoría ...
ledo	cmavo-compound			   	LE*      	descriptor posesivo/asociativo: el descripto como ..., tuyo/de ustedes
le'e	cmavo   	-lem-		   	LE      	descriptor no verídico: el estereotipo de los descriptos como ...
le go'i	cmavo-compound			   	KOhA*      	pro-sumti de descripción: el valor de x_1 del bridi previo
le'i	cmavo			   	LE      	descriptor no verídico: el conjunto de los descriptos como ...
lei	cmavo			   	LE      	descriptor no verídico: el grupo de los descriptos como ...
le jaica	cmavo-compound			   	LE*      	descripción: marca descripción que extrae el tiempo verbal del brdi de la descripción
le jaigau	cmavo-compound			   	LE*      	descripción: marca descripción que extrae el agente del selbri de la descripción
le jaivi	cmavo-compound			   	LE*      	descripción: marca descripción que extrae la locación del bridi de la descripción
leko'a	cmavo-compound			   	LE*      	descriptor posesivo/asociativo: el descripto como ..., de ello-1
lemi	cmavo-compound			   	LE*      	descriptor posesivo/asociativo: el descripto como ..., mío
le'o	cmavo			   	UI5      	modificador de actitudinal: agresivo - pasivo - defensivo	Ver también {gunta},  {bandu}.
le'ocu'i	cmavo-compound			   	UI*5      	modificador de actitudinal: agresivo - pasivo - defensivo
le'onai	cmavo-compound			   	UI*5      	modificador de actitudinal: agresivo - pasivo - defensivo
le sego'i	cmavo-compound			   	KOhA*      	pro-sumti de descripción: el valor de x_2 del bridi previo
leta	cmavo-compound			   	LE*      	descriptor posesivo/asociativo: posesivo demostrativo cercano; no usar por 'ESE ...'
le tego'i	cmavo-compound			   	KOhA*      	pro-sumti de descripción: el valor de x_3 del bridi previo
leti	cmavo-compound			   	LE*      	descriptor posesivo/asociativo: posesivo demostrativo inmediato; no usar por 'ESTE ...'
letu	cmavo-compound			   	LE*      	descriptor posesivo/asociativo: posesivo demostrativo distante
le'u	cmavo			   	LEhU      	fin de cita de texto cuestionable o fuera de contexto; no elisible
leva	cmavo-compound			   	LE*      	descriptor locativo: ese ... de allí, descriptivo (no demostrativo)
le vego'i	cmavo-compound			   	KOhA*      	pro-sumti de descripción: el valor de x_4 del bridi previo
levi	cmavo-compound			   	LE*      	descriptor locativo: este ... de aquí, descriptivo (no demostrativo)
levu	cmavo-compound			   	LE*      	descriptor locativo: aquel ... de allá, descriptivo (no demostrativo)
le xego'i	cmavo-compound			   	KOhA*      	pro-sumti de descripción: el valor de x_5 del bridi previo
li	cmavo			   	LI      	el número/expresión evaluada; convierte número/operando/expresión evaluada en sumti
li'a	cmavo			   	UI3      	discursivo: claramente - oscuramente	Ver también {klina}.
li'anai	cmavo-compound			   	UI*3      	discursivo: claramente - oscuramente
li'e	cmavo			   	BAI      	lidne modal, 1er argumento                            precedido por ...; secuencia no temporal
li'i	cmavo   	-liz-		   	NU      	abstractor: abstractor de experiencia; x_1 es la experiencia que tiene x_2 de (bridi) (participante u observado	r)
li'o	cmavo			   	UI3a      	discursivo: texto omitido (material citado)
li'u	cmavo			   	LIhU      	terminador elisible: fin de cita; raramente elisible excepto al final del texto
lo	cmavo			   	LE      	descriptor verídico: uno(s) que realmente es/son ...
lo'a	cmavo			   	BY1      	cambia letras a alfabeto lojbánico (romano)
lo'e	cmavo   	-lom-		   	LE      	descriptor verídico: el/los típico(s) que realmente es/son ...
lo'i	cmavo			   	LE      	descriptor verídico: el conjunto de los que realmente son ...
loi	cmavo			   	LE      	descriptor verídico: un grupo de los que realmente son ...
lo'o	cmavo			   	LOhO      	terminador elisible: fin de sumti de expresión matemática; fin de conversión mex-a-sumti; generalmente elisib	le
lo'u	cmavo			   	LOhU      	comienzo de cita de texto cuestionable o fuera de contexto; el texto debe consistir de palabras en lojban, pero no necesariamente gramaticalmente correcto
lu	cmavo			   	LU      	comienzo de cita; el texto citado debe ser gramáticalmente correcto
lu'a	cmavo			   	LAhE      	algún miembro de conjunto/grupo ...; convierte otro tipo de descripción a individuos
lu'e	cmavo			   	LAhE      	el símbolo de (discurso indirecto); usa el símbolo/palabra que representa un sumti como sumti
lu'i	cmavo			   	LAhE      	el conjunto con miembros ...; convierte otro tipo de descripción a un conjunto
lu'o	cmavo			   	LAhE      	el grupo compuesto por ...; convierte otro tipo de descripción a un grupo
lu'u	cmavo			   	LUhU      	terminador elisible: fin de calificadores de sumti; generalmente elisible excepto antes de un sumti
ly	cmavo			   	BY2      	letra l
ma	cmavo			   	KOhA7      	pro-sumti: pregunta de sumti (qué/quién/cómo/por qué/dónde/etc.); llenar apropiadamente el espacio de sumti
ma'a	cmavo			   	KOhA3      	pro-sumti: yo/nosotros & tú/usted(es) & otros no especificados
ma'e	cmavo			   	BAI      	marji modal, 1er argumento                            material en objeto/sustancia ...
ma'i	cmavo			   	BAI      	manri modal, 1er argumento (según estándar 2)         en marco de referencia ...
mai	cmavo			   	MAI      	sufijo ordinal de expresión; convierte número en ordinal, como un número de ítem o párrafo
ma'o	cmavo			   	MAhO      	convierte operando de cadena de letras u otra expresión matemática en operador
ma'u	cmavo			   	PA3      	dígito/número: signo más; número positivo
mau	cmavo			   	BAI      	zmadu modal, 1er argumento (un mayor)                 excedido por ...
me	cmavo			   	ME      	convierte sumti en selbri/elemento de tanru; x_1 es uno de los referentes de (sumti); x_1 es una instancia de (	sumti)
me'a	cmavo			   	BAI      	mleca modal, 1er argumento (un menor)                 superando a ...
medomoi	cmavo-compound			      		x_1 es tuyo entre x_3 por regla/relación x_3; x_1 es tu x_3 por regla/relación x_3; 
me'e	cmavo			   	BAI      	cmene modal, 1er argumento (requiere cita)            con nombre ...; llamado ...
me'e ma	cmavo-compound			   	BAI*      	pregunta por un nombre; ¿qué nombre?; requiere nombre citado como respuesta
me'i	cmavo			   	PA3      	dígito/número: menor que; no todo (me'i[ro])
mei	cmavo   	-mem-   	-mei-	   	MOI      	convierte número en selbri cardinal; x_1 es un grupo de (n) miembros de x_2, uno de los cuales es x_3
me'o	cmavo			   	LI      	la expresión matemática (no evaluada); convierte expresión matemática no evaluada en sumti
me'u	cmavo			   	MEhU      	terminador elisible: fin de sumti convertido en selbri; generalmente elisible
mi	cmavo   	-mib-		   	KOhA3      	pro-sumti: yo/nosotros; identificado por autovocativo "mi'e"
mi'a	cmavo			   	KOhA3      	pro-sumti: yo/nosotros & otros no especificados, pero no tú/usted(es)
mi'ai	experimental cmavo			   	KOhA3      	nosotros/nosotras
mi'e	cmavo			   	COI      	autovocativo: autointroducción - negación de identidad; identifica a quien habla
mi'enai	cmavo-compound			   	COI*      	autovocativo: autointroducción - negación de identidad; niega la identidad de quien habla
mi'i	cmavo			   	BIhI      	conector de intervalos no lógico: componentes ordenados: ... centro, ... rango alrededor del centro
mi'o	cmavo			   	KOhA3      	pro-sumti: yo/nosotros & tú/usted(es)
mi'u	cmavo			   	UI3b      	discursivo: lo dicho	Ver también {mintu}.
mo	cmavo			   	GOhA      	pro-bridi: pregunta de bridi/selbri/brivla
mo'a	cmavo   	-mob-		   	PA4      	dígito/número: demasiado pocos; subjetivo
mo'aroi	cmavo-compound			   	ROI*      	modificador de intervalo: demasiado pocas veces
mo'e	cmavo			   	MOhE      	convierte sumti en operando; ejemplo: (3 manzanas) + (3 manzanas) = ¿qué?
mo'i	cmavo   	-mov-		   	MOhI      	marca movimiento en el espaciotiempo
moi	cmavo   	-mom-   	-moi-	   	MOI      	convierte número en selbri ordinal; x_1 es el (n)-ésimo miembro de x_2 ordenado según regla x_3
mo'ibe'a	cmavo-compound			   	FAhA*      	movimiento espacial: hacia el norte
mo'ibu'u	cmavo-compound			   	FAhA*      	movimiento espacial: hasta
mo'ica'u	cmavo-compound			   	FAhA*      	movimiento espacial: hacia adelante
mo'idu'a	cmavo-compound			   	FAhA*      	movimiento espacial: hacia el este
mo'ifa'a	cmavo-compound			   	FAhA*      	movimiento espacial: llegando a ...
mo'iga'u	cmavo-compound			   	FAhA*      	movimiento espacial: hacia arriba
mo'ine'a	cmavo-compound			   	FAhA*      	movimiento espacial: aproximandose; movimiento por la vecindad de ...
mo'ine'i	cmavo-compound			   	FAhA*      	movimiento espacial: hacia adentro
mo'ine'u	cmavo-compound			   	FAhA*      	movimiento espacial: hacia el sur
mo'ini'a	cmavo-compound			   	FAhA*      	movimiento espacial: hacia abajo
mo'ipa'o	cmavo-compound			   	FAhA*      	movimiento espacial: atravesando
mo'ire'o	cmavo-compound			   	FAhA*      	movimiento espacial: a lo largo de ...
mo'iri'u	cmavo-compound			   	FAhA*      	movimiento espacial: hacia la derecha
mo'iru'u	cmavo-compound			   	FAhA*      	movimiento espacial: orbitando; rodeando
mo'ite'e	cmavo-compound			   	FAhA*      	movimiento espacial: a lo largo del borde
mo'iti'a	cmavo-compound			   	FAhA*      	movimiento espacial: hacia atrás
mo'ito'o	cmavo-compound			   	FAhA*      	movimiento espacial: en dirección opuesta de ...; dejando
mo'ivu'a	cmavo-compound			   	FAhA*      	movimiento espacial: hacia el oeste
mo'ize'o	cmavo-compound			   	FAhA*      	movimiento espacial: hacia afuera
mo'izo'a	cmavo-compound			   	FAhA*      	movimiento espacial: pasando por
mo'izo'i	cmavo-compound			   	FAhA*      	movimiento espacial: acercandose
mo'izu'a	cmavo-compound			   	FAhA*      	movimiento espacial: hacia la izquierda
mo'o	cmavo			   	MAI      	sufijo ordinal de expresión de orden superior; convierte número en ordinal, generalmente para una sección/cap	ítulo
mo'u	cmavo			   	ZAhO      	aspecto verbal: punto de perfección de la acción; completivo              |    >|<
mu	cmavo   	-mum-		   	PA1      	dígito/número: 5 (dígito) (cinco)
mu'a	cmavo			   	UI3      	discursivo: ejemplo - omitiendo - fin de ejemplos	Ver también {mupli}.
mu'acu'i	cmavo-compound			   	UI*3      	discursivo: por ejemplo - omitiendo - fin de ejemplos
mu'anai	cmavo-compound			   	UI*3      	discursivo: por ejemplo - omitiendo - fin de ejemplos
mu'e	cmavo   	-muf-		   	NU1      	abstractor: abstractor de acción (evento); x_1 es una acción puntual de (bridi)
mu'i	cmavo			   	BAI      	mukti modal, 1er argumento                            por motivo ...
mu'i ma	cmavo-compound			   	BAI*      	pregunta por un motivo; ¿por qué?
muki'o	cmavo-compound			   	PA*      	número/cantidad: 5,000
mumei	cmavo-compound			   	MOI*      	selbri cuantificado: convierte 5 en selbri cardinal; x_1 es un quinteto de x_2
mumoi	cmavo-compound			   	MOI*      	selbri cuantificado: convierte 5 en selbri ordinal; x_1 es quinto entre x_2 ordenado según regla x_3
muno	cmavo-compound			   	PA*      	número/cantidad: 50 (cincuenta)
munono	cmavo-compound			   	PA*      	número/cantidad: 500 (quinientos)
mu'o	cmavo			   	COI      	vocativo: cambio - sigue más
mu'onai	cmavo-compound			   	COI*      	vocativo: cambio - sigue más
mu'u	cmavo			   	BAI      	mupli modal, 1er argumento                            ejemplificado por ...
my	cmavo			   	BY2      	letra m
na	cmavo   	-nar-		   	NA      	negador de bridi; alcance sobre todo el bridi; negación lógica en algunos compuestos de cmavo
na'a	cmavo			   	BY1      	cancela todos los cambios de alfabeto
na.a	cmavo-compound			   	A*      	conector lógico entre sumti: condicional/sólo si
na'e	cmavo   	-nal-		   	NAhE      	negador contrario escalar: otro que ...; no ...; se implica una escala o conjunto
na'efa'a	cmavo-compound			   	FAhA*      	dirección espacial: no hacia
na'epu'i	cmavo-compound			   	CAhA*      	aspecto modal: no ha sido y tal vez no pueda;
nagi'a	cmavo-compound			   	GIhA*      	conector lógico entre bridi-tail: condicional/sólo si
nago'i	cmavo-compound			   	GOhA*      	selbri: repite el bridi precedente negándolo; valores pro-asignados permanecen sin cambio
na'i	cmavo			   	UI3a      	discursivo: negación metalinguistica	Ver también {naldra},  {nalmapti}.
nai	cmavo			   	NAI      	adherido a cmavo para negarlo; varios significados relacionados a la negación
naja	cmavo-compound			   	JA*      	conector lógico entre componentes de tanru: condicional/sólo si
na'o	cmavo			   	TAhE      	modificador de intervalo: característica/típicamente
na'onai	cmavo-compound			   	TAhE*      	modificador de intervalo: atípicamente
na'u	cmavo			   	NAhU      	convierte selbri a operador; usado para crear operadores a base de fu'ivla, lujvo, etc.
nau	cmavo			   	CUhE      	tiempo verbal: referencia absoluta al espaciotiempo actual
ne	cmavo			   	GOI      	marcador de frase relativa no restrictiva: que por cierto está asociado con ...
ne'a	cmavo			   	FAhA3      	locación/dirección; junto a
ne'i	cmavo			   	FAhA3      	locación/dirección; dentro de
nei	cmavo			   	GOhA      	pro-bridi: repite bridi actual
ne'o	cmavo			   	VUhU3      	operador matemático unitario: factorial; (a!)
ne'u	cmavo			   	FAhA1      	locación/dirección; al sur de
ni	cmavo   	-nil-		   	NU      	abstractor: abstractor de cantidad; x_1 es una cantidad de (bridi) medida en escala x_2
ni'a	cmavo			   	FAhA2      	locación/dirección; debajo de
ni'e	cmavo			   	NIhE      	convierte selbri a operando; usado para crear nuevos cuantificadores no numericos; ej. "manada" de bueyes
ni'i	cmavo			   	BAI      	nibli modal, 1er argumento                            lógicamente; lógicamente porque ...
ni'i ma	cmavo-compound			   	BAI*      	pregunta por una demostración lógica; ¿por qué?
ni'o	cmavo			   	NIhO      	discursivo: párrafo nuevo; introduce nuevo tópico
ni'u	cmavo			   	PA3      	dígito/número: signo menos; número negativo
no	cmavo   	-non-		      		dígito/número: 0 (dígito) (cero)
no'a	cmavo			   	GOhA      	pro-bridi: repite el bridi en el cual está incluído
noda	cmavo-compound			   	KOhA*      	sumti cuantificado: nada en absoluto (a menos que sea restringido)
no'e	cmavo   	-nor-   	-no'e-	   	NAhE      	negador escalar medio: punto neutral entre je'a y to'e; "no realmente"
no'i	cmavo			   	NIhO      	discursivo: párrafo nuevo; resume tópico previo
noi	cmavo			   	NOI      	cláusula relativa no restrictiva; adjunta bridi subordinado con información incidental a un sumti
nomo'o	cmavo-compound			   	MAI*      	discursivo: ceroésima sección/capítulo; prólogo
no'o	cmavo			   	PA5      	dígito/número: valor típico/promedio
noroi	cmavo-compound			   	ROI*      	modificador de intervalo: nunca, ninguna vez
no'u	cmavo			   	GOI      	marcador de frase relativa apositiva no restrictiva: que por cierto es lo mismo que ...
nu	cmavo   	-nun-		   	NU      	abstractor: abstractor de evento general; x_1 es un estado/proceso/acción/actividad de (bridi)
nu'a	cmavo			   	NUhA      	convierte operador de expresión matemática a selbri/componente de tanru
nu'e	cmavo			   	COI      	vocativo: promesa - relevo de promesa - despromesa
nu'ecu'i	cmavo-compound			   	COI*      	vocativo: promesa - relevo de promesa - despromesa
nu'enai	cmavo-compound			   	COI*      	vocativo: promesa - relevo de promesa - despromesa
nu'i	cmavo			   	NUhI      	comienzo de grupo de términos; marca el comienzo de grupo de posiciones con conección lógica
nu'o	cmavo   	-nu'o-		   	CAhA      	aspecto modal: puede pero no ha sido; potencial no realizado
nu'u	cmavo			   	NUhU      	terminador elisible: fin de grupo de términos; generalmente elisible excepto cuando sigue un sumti
ny	cmavo			   	BY2      	letra n
o	cmavo			   	A      	conector lógico entre sumti: bicondicional/sii/si y sólo si
o'a	cmavo			   	UI1      	actitudinal: orgullo - modestia/humildad - vergüenza	Ver también {jgira},  {cumla},  {ckeji}.
o'acu'i	cmavo-compound			   	UI*1      	actitudinal: orgullo - modestia/humildad - vergüenza
o'anai	cmavo-compound			   	UI*1      	actitudinal: orgullo - modestia/humildad - vergüenza
obu	bu-letteral			   	BY*      	letra o
o'e	cmavo			   	UI1      	actitudinal: cercanía - distancia	Ver también {cnijbi},  {cnikansa}.
o'enai	cmavo-compound			   	UI*1      	actitudinal: cercanía - distancia
o'i	cmavo			   	UI1      	actitudinal: precaución - apresuramiento	Ver también {capyrivbi},  {capfanta},  {srerivbi},  {srefanta},  {naldarsi},  {seljde}.
oi	cmavo			   	UI1      	actitudinal: queja - placer	Ver también {pante},  {pluka},  {kufra}.
o'inai	cmavo-compound			   	UI*1      	actitudinal: precaución - apresuramiento
oinai	cmavo-compound			   	UI*1      	actitudinal: queja - placer
oire'e	cmavo-compound			   	UI*1      	actitudinal: queja espiritual/religiosa
oiro'a	cmavo-compound			   	UI*1      	actitudinal: queja social
oiro'e	cmavo-compound			   	UI*1      	actitudinal: queja mental (confusión, excesivo trabajo mental)
oiro'i	cmavo-compound			   	UI*1      	actitudinal: queja emocional
oiro'o	cmavo-compound			   	UI*1      	actitudinal: queja física
oiro'u	cmavo-compound			   	UI*1      	actitudinal: queja sexual
onai	cmavo-compound			   	A*      	conector lógico entre sumti: o exclusivo
o'o	cmavo			   	UI1      	actitudinal: paciencia - tolerancia - enojo	(cf. fengu, to'ersteba, de'acni
o'ocu'i	cmavo-compound			   	UI*1      	actitudinal: paciencia - mera tolerancia - enojo
o'onai	cmavo-compound			   	UI*1      	actitudinal: paciencia - mera tolerancia - enojo
o'u	cmavo			   	UI1      	actitudinal: relajación - compostura - estrés	Ver también {surla},  {cnilanxe},  {dunku}.
o'ucu'i	cmavo-compound			   	UI*1      	actitudinal: relajación - compostura - estrés
o'unai	cmavo-compound			   	UI*1      	actitudinal: relajación - compostura - estrés
pa	cmavo   	-pav-		      		dígito/número: 1 (dígito) (uno)
pa'a	cmavo			   	BAI      	panra modal, 1er argumento (paralelo; propiedad compartida) similarmente; además de ...
pa'aku	cmavo-compound			   	BAI*      	sumti: marca explicitamente uso respectivo como en "ELLOS leen SUS (respectivos) libros"
pabi	cmavo-compound			   	PA*      	número/cantidad: 18 (dieciocho)
paci	cmavo-compound			   	PA*      	número/cantidad: 13 (trece)
pa'e	cmavo			   	UI3      	discursivo: justicia - prejuicio	Ver también {tcinydracu'a},  {tcinydrapai},  {vudypai}.
pa'enai	cmavo-compound			   	UI*3      	discursivo: justicia - prejuicio
pa'i	cmavo			   	VUhU2      	operador matemático binario: razón; (la razón entre a y b)
pai	cmavo			   	PA5      	dígito/número: pi (aproximadamente 3.1416...)
paki'o	cmavo-compound			   	PA*      	número/cantidad: 1,000
pamai	cmavo-compound			   	MAI*      	discursivo: primera expresión
pamei	cmavo-compound			   	MOI*      	selbri cuantificado: convierte 1 en selbri cardinal; x_1 es un solo/único x_2
pamoi	cmavo-compound			   	MOI*      	selbri cuantificado: convierte 1 en selbri ordinal; x_1 es primero entre x_2 ordenado según regla x_3
pamo'o	cmavo-compound			   	MAI*      	discursivo: primera sección/capítulo
pamu	cmavo-compound			   	PA*      	número/cantidad: 15 (quince)
pano	cmavo-compound			   	PA*      	número/cantidad: 10 (diez)
panomei	cmavo-compound			   	MOI*      	selbri cuantificado: convierte 10 en selbri cardinal; x_1 es una decena de x_2
panomoi	cmavo-compound			   	MOI*      	selbri cuantificado: convierte 10 en selbri ordinal; x_1 es décimo entre x_2 ordenado según regla x_3
panono	cmavo-compound			   	PA*      	número/cantidad: 100 (cien)
panonomei	cmavo-compound			   	MOI*      	selbri cuantificado: convierte 100 en selbri cardinal; x_1 es un centenar de x_2
pa'o	cmavo			   	FAhA3      	locación/dirección; a través de
papa	cmavo-compound			   	PA*      	número/cantidad: 11 (once)
pare	cmavo-compound			   	PA*      	número/cantidad: 12 (doce)
paremei	cmavo-compound			   	MOI*      	selbri cuantificado: convierte 12 en selbri cardinal; x_1 es una docena de x_2
paroi	cmavo-compound			   	ROI*      	modificador de intervalo: una vez, una única vez
paso	cmavo-compound			   	PA*      	número/cantidad: 19 (diecinueve)
pa'u	cmavo			   	BAI      	pagbu modal, 1er argumento                            con componente ...
pau	cmavo			   	UI3a      	discursivo: indicador de pregunta	Ver también {preti}.
paunai	cmavo-compound			   	UI*3      	discursivo: pregunta retórica
pavo	cmavo-compound			   	PA*      	número/cantidad: 14 (catorce)
paxa	cmavo-compound			   	PA*      	número/cantidad: 16 (dieciseis)
