clira	gismu   	-lir-		      	x_1 (Ereignis) ist früh gemäß Standard x_2
clite	gismu   	-lit-		      	x_1 ist höflich/zuvorkommend in Angelegenheit x_2 gemäß Standard/Gebrauch/Sitte x_3
cliva	gismu   	-liv-   	-li'a-	      	x_1 verlässt x_2 über Route x_3; x_1 geht von x_2 weg
clupa	gismu   	-cup-		      	x_1 ist eine Schleife/Schlaufe/ein Ring aus x_2 [Material]
cmaci	gismu			      	x_1 ist Mathematik vom Typ x_2/und beschreibt x_2
cmalu	gismu   	-cma-		      	x_1 ist klein in Eigenschaft/Größe x_2 (ka) verglichen mit Standard/Norm x_3.	Siehe auch {caxno}, {cinla}, {jarki}, {tordu}, {barda}.
cmana	gismu   	-ma'a-		      	x_1 ist ein Berg/Hügel/eine Erhebung/[Steigung]/[Spitze]/[Gipfel]/[Hochland] und ragt aus Landschaft/Umgebung x_2 heraus
cmavo	gismu   	-ma'o-		      	x_1 ist ein Strukturwort von grammatikalischer Klasse x_2 mit Bedeutung/Funktion x_3 in Gebrauch/Sprache x_4
cmene	gismu   	-cme-   	-me'e-	      	x_1 (zitiertes Wort oder Wörter) ist ein/der Name/Titel von x_2 für Benenner x_3/wie er von x_3 (Person) benutzt wird
cmila	gismu   	-mi'a-		      	x_1 lacht (Gefühlsausdruck)
cmima	gismu   	-mim-   	-cmi-	      	x_1 ist ein Mitglied/Element von Menge x_2; x_1 gehört zu Gruppe x_2; x_1 ist inmitten/unter Gruppe x_2
cmoni	gismu   	-cmo-   	-co'i-	      	x_1 stöhnt/gröhlt/heult/schreit/ächzt [nichtsprachliche Äußerung] x_2 und drückt damit x_3 (Eigenschaft) aus
cnano	gismu   	-na'o-		      	x_1 [Wert] ist die Norm/der Durchschnitt in Eigenschaft/Menge x_2 (ka/ni) unter x_3 (Menge) gemäß Standard x_4
cnebo	gismu   	-neb-   	-ne'o-	      	x_1 ist das Genick [Körperteil] von x_2; [im übertragenen Sinne: ein relativ enger/schmaler Punkt]
cnemu	gismu   	-nem-   	-ne'u-	      	x_1 (Handelnder) belohnt x_2 [Empfänger] für untypisches x_3 (Ereignis/Eigenschaft) mit Belohnung/Verdienst x_4
cnici	gismu   	-nic-		      	x_1 ist ordentlich/aufgeräumt/geordnet in Eigenschaft/Menge x_2 (ka/ni)
cnino	gismu   	-nin-   	-ni'o-	      	x_1 ist neu/ungewohnt für Betrachter x_2 in Eigenschaft x_3 (ka) gemäß Standard x_4; x_1 ist eine Neuheit
cnisa	gismu   	-nis-		      	x_1 ist eine gewisse Menge/enthält/besteht aus Blei (Pb); [im übertragenen Sinne: schweres, verformbares, weiches Metall]
cnita	gismu   	-nit-   	-ni'a-	      	x_1 ist genau/senkrecht unter/unterhalb von x_2 in Bezugssystem x_3
cokcu	gismu   	-cko-		      	x_1 saugt x_2 von x_3 in x_4 auf
condi	gismu   	-con-   	-cno-   	-coi-      	x_1 ist tief in Richtung/Eigenschaft x_2 von Referenzpunkt x_3 her gemäß Standard x_4
cortu	gismu   	-cor-   	-cro-	      	x_1 hat Schmerzen an Stelle x_2.	Siehe auch {cinmo}, {xrani}.
cpacu	gismu   	-cpa-		      	x_1 bekommt/empfängt/erhält/akzeptiert x_2 von Quelle x_3 [ein vorheriger Besitzer wird nicht vorausgesetzt]
cpana	gismu			      	x_1 ist/liegt auf [der Oberfläche von] x_2 (drauf) in Bezugssystem/durch Schwerkraft x_3
cpare	gismu   	-par-		      	x_1 klettert/steigt/kriecht auf Oberfläche x_2 in Richtung x_3 mithilfe von x_4 [Gliedmaßen/Werkzeugen]
cpedu	gismu   	-cpe-		      	x_1 erbittet/erbettelt x_2 von x_3 auf Art/in Form x_4; x_1 bittet x_3 um x_2
cpina	gismu			      	x_1 ist stechend/scharf/pikant/würzig/irritierend für Sinn x_2
cradi	gismu			      	x_1 sendet/strahlt aus/überträgt [mit Radiowellen/über Rundfunk] x_2 über Station/Frequenz x_3 an [Radio-]Empfänger x_4
crane	gismu   	-cra-		      	x_1 ist vor/weiter vorne als x_2 welches nach x_3 hin ausgerichtet ist/in Bezugssystem x_3
creka	gismu   	-cek-		      	x_1 ist ein Hemd/Top/eine Bluse [Oberkörperbekleidung - nicht unbedingt mit Ärmeln oder Knöpfen] aus Material x_2
crepu	gismu   	-rep-		      	x_1 (Handelnder) erntet/pflückt Ertrag/Getreide/Frucht x_2 von Quelle/Gebiet x_3
cribe	gismu   	-rib-		      	x_1 ist ein Bär von Art/Gattung x_2
crida	gismu   	-rid-		      	x_1 ist eine Fee/ein Elf/ein Gnom/ein Heinzelmännchen/ein Kobold [ein menschenähnliches Fabelwesen] des Mythos/der Religion x_2.	Auch Ork, Riese, Dämon oder Teufel (wenn vom Mythos/von der Religion eine menschenähnliche Form vorgegeben wird), Gespenst, Buhmann.  (vgl. {ranmi}, besonders für nicht-menschenähnliche Fabelwesen, und {lijda})
crino	gismu   	-ri'o-		      	x_1 ist grün [Farbadjektiv].	Siehe auch {skari}, {blabi}, {xekri}, {kandi}, {carmi}, {cicna}.
cripu	gismu   	-rip-		      	x_1 ist eine Brücke über x_2 zwischen x_3 und x_4 [ungeordnet; typischerweise zuerst das Ziel]
crisa	gismu   	-cis-		      	x_1 ist ein/der Sommer [heiße Jahreszeit] von Jahr x_2 in Ort x_3
critu	gismu			      	x_1 ist ein/der Herbst [Erntezeit/abkühlende Jahreszeit] von Jahr x_2 in Ort x_3
ctaru	gismu			      	x_1 ist Ebbe/Flut/Gezeiten [zyklische oder periodische Größenänderung] in x_2, erzeugt durch x_3
ctebi	gismu   	-teb-		      	x_1 ist eine/die Lippe [Körperteil]/der Rand von Öffnung x_2 von Körper x_3
cteki	gismu   	-tek-   	-ce'i-	      	x_1 ist eine Steuer/Abgabe auf Güter/Diensleistungen/Ereignis x_2, Steuerpflichtiger x_3, Steuererheber x_4
ctile	gismu			      	x_1 ist eine gewisse Menge/besteht aus/enthält Erdöl/Mineralöl/Öl aus Quelle x_2
ctino	gismu   	-ti'o-		      	x_1 ist ein/der Schatten von Objekt x_2, erzeugt durch Lichtquelle/Energiequelle x_2
ctuca	gismu   	-ctu-		      	x_1 lehrt Publikum x_2 Ideen/Methoden/Kunde/Wissen x_3 (du'u) über Thema/Themen x_4 durch Methode x_5 (Ereignis); x_1 ist ein Lehrer; x_1 belehrt x_2
cukla	gismu   	-cuk-		      	x_1 ist rund/kreisförmig [zweidimensionale Form]; x_1 ist ein Kreis/Ring/eine Scheibe
cukta	gismu   	-cku-		      	x_1 ist ein Buch, das das Werk x_2 des Autors x_3 für die Zielgruppe x_4 im Medium x_5 beinhaltet.	[x_1 ist eine Manifestation/ein Behälter - ein Naturgegenstand oder sein Gegenstück - eines Werkes/Inhalts, das nicht zwingend Papier verwendet (= {selpapri})]; Siehe auch {cfika}, {prina}, {prosa}, {tcidu}, {papri}.
culno	gismu   	-clu-		      	x_1 ist voll/bis oben hin gefüllt mit x_2.	Siehe auch {tisna}, {kunti}, {mulno}, {setca}, {tisna}.
cumki	gismu   	-cum-   	-cu'i-	      	x_1 (Ereignis/Zustand/Eigenschaft) ist unter Umständen x_2 möglich; x_1 kann vorkommen; x_1 ist möglich
cumla	gismu   	-cul-		      	x_1 ist bescheiden/demütig über x_2 (Abstraktion); x_1 zeigt Demut über x_2
cunmi	gismu			      	x_1 ist eine gewisse Menge/besteht aus/enthält Hirse [Getreide] von Art/Gattung x_2
cunso	gismu   	-cun-   	-cu'o-	      	x_1 ist zufällt/unvorhersehbar unter Umständen mit Wahrscheinlichkeitsverteilung x_3
cuntu	gismu   	-cu'u-		      	x_1 ist eine Angelegenheit/organisierte Aktivität mit Person(en) x_2 (einzeln/Masse); x_1 ist die Angelegenheit von x_2
cupra	gismu   	-pra-		      	x_1 stellt x_2 [Produkt] durch Verfahren x_3 her; x_1 erzeugt x_2 auf Weise x_3
curmi	gismu   	-cru-		      	x_1 (Handelnder) erlaubt/lässt x_2 (Ereignis) (zu) unter Umständen x_3; x_1 gewährt das Vorrecht x_2	Hinreichende Bedingung (= {crutcini}), handelndes Subjekt, welches eine Situation zulässt (= {tcinycru}). Siehe auch {rinju}, {banzu}, {ralte}, {jimte}, {jaspu}, {zifre}.
curnu	gismu   	-cur-		      	x_1 ist ein Wurm/wirbelloses Tier von Art/Gattung x_2
curve	gismu   	-cuv-		      	x_1 ist rein/unverfälscht in Eigenschaft x_2 (ka)
cusku	gismu   	-cus-   	-sku-	      	x_1 sagt x_2/drückt x_2 aus für Zuhörer x_3 mittels Medium/Kommunikationsform x_4
cutci	gismu   	-cuc-		      	x_1 ist ein Schuh/Stiefel/eine Sandale zum Schützen/Bedecken von [Füßen/Hufen] x_2 aus Material x_3
cutne	gismu   	-cut-		      	x_1 ist eine/die Brust/der Brustkorb/Oberkörper [Körperteil] von x_2
cuxna	gismu   	-cux-   	-cu'a-	      	x_1 wählt/sucht x_2 [Auswahl] aus Menge/Folge von Alternativen x_3 (Gesamtmenge) aus
dacru	gismu   	-dac-		      	x_1 ist eine Schublade/Kartei/Akte in Struktur x_2, ein Behälter [Schubfach] für Inhalt x_3
dacti	gismu   	-dai-		      	x_1 ist ein physikalisches [stoffliches] Objekt; x_1 ist ein Ding
dadjo	gismu   	-daj-		      	x_1 repräsentiert taoistische Kultur/Ethos/Religion in Aspekt x_2
dakfu	gismu   	-dak-		      	x_1 ist ein Messer (Werkzeug) zum Schneiden von x_2 mit Klinge aus Material x_3
dakli	gismu			      	x_1 ist ein Sack/eine Tasche/Tüte mit Inhalt x_2 aus Material x_3
damba	gismu   	-dab-   	-da'a-	      	x_1 kämpft/streitet gegen x_2 über Streitpunkt x_3 (Abstrakt); x_1 ist ein Kämpfer
damri	gismu			      	x_1 ist eine Trommel/Zimbel/ein Gong [musikalisches Schlaginstrument] mit Klöppel/Auslöser x_2
dandu	gismu   	-dad-		      	x_1 hängt/baumelt von/ist aufgehängt an x_2 mit/an Gelenk/Verbindung x_3
danfu	gismu   	-daf-		      	x_1 ist die Antwort/Lösung/Erwiderung/Reaktion auf Frage/Problem x_2
danlu	gismu   	-dal-   	-da'u-	      	x_1 ist ein Tier der Spezies x_2; x_1 ist biologisch lebendig.	Siehe auch {banfi}, {cinki}, {cipni}, {finpe}, {jukni}, {respa}, {since}, {mabru}, {bakni}.
danmo	gismu   	-dam-		      	x_1 besteht aus/enthält/ist eine gewisse Menge Rauch/Smog/Luftverschmutzung aus Quelle x_2
danre	gismu   	-da'e-		      	x_1 (Kraft) übt Druck auf x_2 aus/drückt (auf) x_2
dansu	gismu			      	x_1 (Einzelperson/Masse) tanzt zu Begleitung/Musik/Rhythmus x_2
danti	gismu   	-dan-		      	x_1 ist ein ballistischer Flugkörper [z.B. Patrone, Rakete], der von [Gewehr/Raketenwerfer] x_2 abgefeuert werden kann
daplu	gismu   	-plu-		      	x_1 ist eine Insel/ein Atoll aus [Material/Eigenschaften] x_2 in Umgebung x_3
dapma	gismu   	-dap-		      	x_1 verflucht/verdammt/verurteilt x_2 zu Schicksal (Ereignis) x_3
dargu	gismu   	-dag-		      	x_1 ist eine Straße/ein Weg nach x_2 von x_3 mit Route x_4 (x_2/x_3 können ungeordnet sein)
darlu	gismu   	-dau-		      	x_1 argumentiert für Standpunkt x_2 gegen Standpunkt x_3; [ein Gegner ist nicht notwendig]
darno	gismu   	-dar-   	-da'o-	      	x_1 ist weit entfernt/fern von x_2 in Eigenschaft x_3 (ka)
darsi	gismu			      	x_1 ist dreist im Betragen x_2 (Ereignis/Aktivität); x_1 wagt es/traut sich, x_2 zu tun/zu sein (Ereignis/ka);
darxi	gismu   	-dax-   	-da'i-	      	x_1 schlägt/trifft x_2 mit Gegenstand [oder Körperteil] x_3 an Stelle x_4
daski	gismu			      	x_1 ist eine Tasche in Kleidungsstück/Gegenstand x_2
dasni	gismu   	-das-		      	x_1 trägt x_2/hat x_2 an/ist bekleidet mit x_2 als Kleidungsstück vom Typ x_3
daspo	gismu   	-spo-		      	x_1 (Ereignis) zerstört/ruiniert x_2; x_1 ist destruktiv
dasri	gismu   	-sri-		      	x_1 ist ein Band/Streifen aus Material x_2
datka	gismu			      	x_1 ist eine Ente/[ein Erpel] der Art/Gattung x_2.	Siehe auch {cipni}.
datni	gismu			      	x_1 (du'u) [Tatsache/Messwert] stellt Daten/Information/Statistik über x_2 gesammelt durch Verfahren x_3 dar
decti	gismu   	-dec-		      	x_1 ist ein Zehntel [1/10; 1×10^{-1}] von x_2 in Dimension/Aspekt x_3 (Default: Einheiten)
degji	gismu   	-deg-		      	x_1 ist ein/der Finger/Zeh [Körperteil] an Gliedmaß/Körperstelle x_2 von Körper x_3; [im übertragenen Sinne: Halbinsel]
dejni	gismu   	-dej-		      	x_1 schuldet x_2 (Schuld/Verbindlichkeit) Gläubiger x_3 als Gegenleistung für x_4 [Dienstleistung, Darlehen]; x_1 ist ein Schuldner; x_3 ist ein Gläubiger
dekpu	gismu			      	x_1 ist x_2 (Default: 1) örtliche Volumeneinheit(en) [nichtmetrisch; z.B. Scheffel, Gallone], Standard x_3, Untereinheit(en) x_4 (, x_5, x_6, ...)
dekto	gismu   	-dek-		      	x_1 ist zehn [10; 1×10^1] x_2 in Dimension/Aspekt x_3 (Default: Einheiten)
delno	gismu   	-del-   	-de'o-	      	x_1 ist x_2 Candela [metrische Einheit] in Leuchtkraft (Default: 1) gemäß Standard x_3
dembi	gismu   	-deb-		      	x_1 ist eine Bohne/Erbse/Hülsenfrucht von Pflanze x_2
denci	gismu   	-den-   	-de'i-	      	x_1 ist ein/der Zahn [Körperteil] von x_2
denmi	gismu   	-dem-		      	x_1 ist dicht/dicht gepackt/konzentriert in Eigenschaft x_2 (ka) an Ort/Stelle x_3
denpa	gismu   	-dep-   	-de'a-	      	x_1 erwartet/wartet auf/bis x_2 in Zustand x_3 bevor er anfängt, x_4 (Aktivität/Vorgang) zu tun/weiterzuführen
dertu	gismu   	-der-   	-de'u-	      	x_1 ist eine gewisse Menge/enthält/besteht aus Dreck/Erde aus Quelle x_2 mit Zusammensatzung unter anderem x_3
derxi	gismu   	-dre-		      	x_1 ist ein Haufen/Stapel/eine Halde von Materialien x_2 an Ort x_3
desku	gismu   	-des-		      	x_1 schüttelt/vibriert/bebt/zittert von Kraft x_2
detri	gismu   	-det-		      	x_1 ist das Datum [Tag,{Woche},{Monat},Jahr] von Ereignis/Zustand x_2 in Ort x_3 gemäß Kalender x_4
dicra	gismu   	-dir-		      	x_1 (Ereignis) unterbricht/stört/stoppt/beendet x_2 (Objekt/Ereignis/Vorgang) aufgrund von Qualität x_3
dikca	gismu   	-dic-		      	x_1 ist Elektrizität [elektrische Ladung oder Strom] in/auf x_2 von Polung/Menge x_3 (Default: negativ)
diklo	gismu   	-klo-		      	x_1 ist örtlich zu x_2; x_1 ist beschränkt auf Stelle x_2 und Reichweite x_3
dikni	gismu   	-dik-		      	x_1 ist regelmäßig/zyklisch/periodisch in Eigenschaft (ka)/Aktivität x_2 mit Periode/Intervall x_3
dilcu	gismu			      	x_1 ist ein Quotient von x_2 geteilt durch x_3; mit Rest x_4.	Siehe auch {frinu}, {fendi}, {katna}, {parbi}, {mekso}.
dilnu	gismu   	-dil-		      	x_1 ist eine Wolke/Wolkenmasse aus Material x_2 in Luftmasse x_3 in Höhe x_4
dimna	gismu   	-dim-		      	x_1 ist ein Schicksal für x_2; [Verhängnis, Fluch sind Zusammensetzungen mit mabla]; x_2 ist vorgesehen/dazu verurteilt/verdammt, x_1 zu erleiden/erleben
dinju	gismu   	-dij-   	-di'u-	      	x_1 ist ein Gebäude für den Zweck x_2.	Siehe auch {ginka}, {zdani}, {zarci}.
dinko	gismu   	-di'o-		      	x_1 ist ein Nagel/eine Reißzwecke [spitze, eingetriebene oder mit Reibung arbeitende Halterung] von Typ/Größe x_2 (ka) und besteht aus Material x_3
dirba	gismu   	-dib-		      	x_1 ist x_2 lieb/teuer/kostbar; x_2 schätzt x_1 (emotional)
dirce	gismu   	-di'e-		      	x_1 strahlt x_2 unter Umständen x_3 aus
dirgo	gismu   	-dig-		      	x_1 ist ein Tropfen [kleine, zusammenhängende Form] von Material [Flüssigkeit/Dampf] x_2 in Umgebung x_3
dizlo	gismu   	-diz-   	-dzi-	      	x_1 ist tief/niedrig/unten in Bezugssystem x_2 verglichen mit Grundlinie/Standardhöhe x_3
djacu	gismu   	-jac-   	-jau-	      	x_1 besteht aus/enthält/ist eine gewisse Menge/Fläche Wasser
djedi	gismu   	-dje-   	-dei-	      	x_1 hat eine Dauer von x_2 (Default: 1) ganzen Tagen) gemäß Standard x_3
djica	gismu   	-dji-		      	x_1 möchte/wünscht/hofft auf x_2 (Ereignis/Zustand) zum Zwecke x_3	Im Gegensatz zu {pacna} macht djica explizit keine Aussage über die Wahrscheinlichkeit des Eintretens von x_2.
djine	gismu   	-jin-		      	x_1 ist ein Ring/Torus/Kreisring/Kreis [Form] von Material x_2 mit Innendurchmesser x_3 und Außendurchmesser x_4
djuno	gismu   	-jun-   	-ju'o-	      	x_1 weiß/kennt den Fakt/die Fakten x_2 (du'u) über das Thema x_3 gemäß Erkenntnistheorie x_4
donri	gismu   	-dor-   	-do'i-	      	x_1 ist die Tageszeit [helle Periode] von ganzem Tag x_2 in Ort x_3
dotco	gismu   	-dot-   	-do'o-	      	x_1 spiegelt die deutsche/germanische Kultur/Nationalität/Sprache in Aspekt x_2 wieder.	Siehe auch {ropno}.
draci	gismu			      	x_1 ist ein Drama/Theaterstück über x_2 [Handlung/Thema] von Schriftsteller x_3 für Publikum x_4 mit Schauspielern x_5
drani	gismu   	-dra-		      	x_1 ist richtig/korrekt/angemessen in Eigenschaft/Aspekt x_2 (ka) in Situation x_3 gemäß Standard x_4
drata	gismu   	-dat-		      	x_1 ist nicht dasselbe wie/ist anders als/ist etwas anderes als x_2 gemäß Standard x_3; x_1 ist etwas Anderes
drudi	gismu   	-rud-   	-dru-	      	x_1 ist ein Dach/Oberteil/Deckel/eine Decke von x_2
dugri	gismu   	-dug-		      	x_1 ist der Logarithmus von x_2 zur Basis x_3
dukse	gismu   	-dus-   	-du'e-	      	x_1 ist der Überschuss von/ist zuviel x_2 gemäß Standard x_3
dukti	gismu   	-dut-		      	x_1 ist das (entgegengesetzte) Gegenteil von x_2 in Eigenschaft/auf Skala x_3 (Eigenschaft/si'o)
dunda	gismu   	-dud-   	-du'a-	      	x_1 [Geber] gibt Gabe/Geschenk x_2 dem Empfänger/Begünstigten x_3 [ohne Bezahlung/Gegenleistung]
dunja	gismu   	-duj-		      	x_1 friert/stockt/verfestigt sich bei Temperatur x_2 und Druck x_3
dunku	gismu   	-duk-   	-du'u-	      	x_1 empfindet Pein/seelische Qual/Verzweiflung/Stress durch/über x_2
dunli	gismu   	-dun-   	-du'i-	      	x_1 ist gleich/kongruent mit/soviel wie x_2 in Eigenschaft/Dimension/Menge x_3
dunra	gismu   	-dur-		      	x_1 ist Winter [kalte Jahreszeit] von Jahr x_2 in Ort x_3
dzena	gismu   	-dze-		      	x_1 ist ein Ahne/Vorfahre von x_2 durch Verbindung/Beziehung/Verwandtschaftsverhältnis/Grad x_3; die Generation von x_1 kommt vor der von x_2s Eltern
dzipo	gismu   	-zip-   	-zi'o-	      	x_1 repräsentiert antarktische Kultur/Nationalität/Geographie in Aspekt x_2
facki	gismu   	-fak-   	-fa'i-	      	x_1 entdeckt/findet x_2 (du'u) (heraus) über Thema/Objekt x_3; x_1 findet/entdeckt (fi) x_3 (Objekt)
fadni	gismu   	-fad-		      	x_1 [Mengenelement] ist normal/gewöhnlich/üblich/typisch in Eigenschaft x_2 (ka) unter Elementen von x_3 (Menge)
fagri	gismu   	-fag-		      	x_1 ist (ein) Feuer/eine Flamme mit Brennstoff x_2 und brennt in/reagiert mit Oxidationsmittel x_3 (Default: Luft/Sauerstoff)
falnu	gismu   	-fan-		      	x_1 ist ein Segel zum Sammeln von Antriebsmaterial x_2 auf Fahrzeug/Motor x_3
famti	gismu			      	x_1 ist eine Tante/ein Onkel von x_2 mit/durch Beziehung x_3; x_1 ist ein Verwandter/zugehöriges Mitglied der Generation von x_2s Eltern.	Tante (={fetfamti}), Onkel (={nakfamti}). Siehe auch {bruna}, {mamta}, {mensi}, {patfu}, {rirni}, {tamne}.
fancu	gismu			      	x_1 ist eine Funktion von Definitionsbereich/Urbild/Definitionsmenge x_2 auf Zielmenge x_3, definiert durch Ausdruck/Regel x_4.	Siehe auch {mekso}, {bridi}.
fange	gismu			      	x_1 ist ausländisch/fremd/fremdartig/[exotisch] für x_2 in Eigenschaft x_3 (ka).	Siehe auch {cizra}, {jbena}, {ckini}.
fanmo	gismu   	-fam-   	-fa'o-	      	x_1 ist ein Ende/Abschluss von Gegenstand/Prozess x_2; [bedingt nicht unbedingt Vollständigkeit]
fanri	gismu			      	x_1 ist eine Fabrik/eine Gießerei/ein Werk/eine Mühle und stellt x_2 aus Rohmaterial x_2 her
fanta	gismu			      	x_1 verhindert, dass Ereignis x_2 eintritt
fanva	gismu			      	x_1 übersetzt Text/Äußerung x_2 in Sprache x_3 aus Sprache x_4 mit Übersetzungsergebnis x_5.	Siehe auch {cusku}, {bangu}.
fanza	gismu   	-faz-		      	x_1 (Ereignis) belästigt/ärgert/reizt x_2
fapro	gismu   	-fap-   	-pro-	      	x_1 stellt sich x_2 entgegen/ist ein Gegengewicht für x_2 (Person/Kraft/Masse) in Bezug auf x_3 (Abstrakt)
farlu	gismu   	-fal-   	-fa'u-	      	x_1 fällt/stürzt auf x_2 von x_3 in Schwerkraftfeld/Bezugssystem x_4
farna	gismu   	-far-   	-fa'a-	      	x_1 ist die Richtung von x_2 (Objekt/Ereignis) relativ zu Ausgangspunkt/in Bezugssystem x_3
farvi	gismu   	-fav-		      	x_1 entwickelt/entfaltet sich zu x_2 aus x_3 durch Zwischenschritte/Stufen x_4
fasnu	gismu   	-fau-		      	x_1 (Ereignis) ist ein Ereignis, welches eintritt/stattfindet/geschieht; x_1 ist ein Vorfall/eine Begebenheit
fatci	gismu   	-fac-		      	x_1 (du'u) ist ein Fakt/real/wahr/eine Tatsache (absolut gesehen)
fatne	gismu   	-fat-   	-fa'e-	      	x_1 [Folge] ist in umgekehrter Reihenfolge vergleichen mit x_2 [Folge]; x_1 (Objekt) ist umgekehrt in Bezug auf x_2 (Objekt)
fatri	gismu   	-fai-		      	x_1 wird verteilt/zugemessen/zugewiesen unter x_2 mit Anteilen/Portionen/Teilen x_3; (x_2/x_3 fa'u)
febvi	gismu   	-feb-		      	x_1 kocht/siedet/verdampft bei Temperatur x_2 und Druck x_3
femti	gismu   	-fem-		      	x_1 ist 10^{-15} von x_2 in Dimension/Aspekt x_3 (Default: Einheiten)
fendi	gismu   	-fed-		      	x_1 (Handelnder) teilt x_2 in Teile/Abschnitte x_3 mit Methode/Aufteilung x_4
fengu	gismu   	-feg-   	-fe'u-	      	x_1 ist ärgerlich auf/verärgert über x_2 wegen x_3 (Aktion/Zustand/Eigenschaft)
fenki	gismu   	-fek-		      	x_1 (Aktion/Ereignis) ist verrückt/wahnsinnig/geisteskrank/rasend gemäß Standard x_2
fenra	gismu   	-fer-   	-fe'a-	      	x_1 ist eine Spalte/ein Riss/ein Sprung/eine Kluft/ein Pass/eine Schlucht/[ein Defekt/ein Makel] [Form] in x_2
fenso	gismu   	-fen-   	-fe'o-	      	x_1 näht/stickt Materialien x_2 (einzeln/Menge) zusammen mit Werkzeug(en) x_3 und Draht/Faden/Garn x_4
fepni	gismu   	-fep-   	-fei-	      	x_1 wird gemessen in Kopeken/Cent/Pennies/Gelduntereinheiten als x_2 [Mengenangabe] in Geldsystem x_3
fepri	gismu			      	x_1 ist eine/die Lunge [Körperteil] von x_2; [im übertragenen Sinne: Atmung/Blasebalg]
ferti	gismu   	-fre-		      	x_1 ist dem Wachsen/der Entwicklung von x_2 förderlich; x_1 ist fruchtbar/ergiebig/ertragreich
festi	gismu   	-fes-		      	x_1 ist/sind Abfallprodukt(e) von x_2 (Ereignis/Aktivität)
fetsi	gismu   	-fet-   	-fe'i-	      	x_1 ist ein Weibchen der Spezies x_2 mit weiblicher Eigenschaft/weiblichen Eigenschaften x_3 (ka); x_1 ist weiblich
figre	gismu   	-fig-		      	x_1 ist eine Feige [Frucht/Baum] von Art/Gattung/Sorte x_2
filso	gismu   	-fis-		      	x_1 repräsentiert palästinensische Kultur/Nationalität in Aspekt x_2
finpe	gismu   	-fip-   	-fi'e-	      	x_1 ist ein Fisch von Art/Gattung x_2 [metaphorische Ausdehnung auf Haie und im Wasser lebende Wirbeltiere außer Fischen]	Siehe auch {danlu}.
finti	gismu   	-fin-   	-fi'i-	      	x_1 erfindet/erschafft/komponiert/verfasst x_2 für die Funktion/den Zweck x_3 aus den existierenden Elementen/Ideen x_4.	x_1 ist kreativ/erfinderisch.  Siehe auch Cmavo-Liste {fi'e}, {ciska}, {pemci}, {zbasu}, {larcu}, {prosa}, {skina}.
flalu	gismu   	-fla-		      	x_1 ist ein Gesetz und schreibt x_2 (Zustand/Ereignis) vor für Gemeinschaft x_3 unter Bedingungen x_4 und ist erstellt von x_5 (Gesetzgeber)
flani	gismu			      	x_1 ist eine Flöte/Pfeife [flötenartiges Musikinstrument, eventuell mit Rohrblatt]
flecu	gismu   	-fle-		      	x_1 ist eine Strömung/ein Fluss von/in x_2 und fließt in Richtung x_3/auf x_3 zu aus Richtung/Quelle x_4
fliba	gismu   	-fli-		      	x_1 scheitert daran, x_2 (Ereignis/Zustand) zu tun/sein; x_1 ist ein Versager in seiner Rolle als x_2.	Auch: x_2 scheitert an/wegen x_1. Siehe auch {cfila}, {snada}, {srera}, {troci}, {sisti}, {ranji}, {denpa}, {bebna}, {zunti}.
flira	gismu   	-fir-		      	x_1 ist ein/das Gesicht [Kopf-/Körperteil] von x_2
foldi	gismu   	-flo-   	-foi-	      	x_1 ist ein Feld/eine Ebene [Form] aus Material x_2; x_1 ist eine breite gleichmäßige Ausdehnung/Fläche von x_2
fonmo	gismu   	-fom-   	-fo'o-	      	x_1 ist eine gewisse Menge an Schaum/Lauge aus Material x_2 mit Blasen aus Material x_3
fonxa	gismu   	-fon-		      	x_1 ist ein Telefon/Modem/Sender-Empfänger, verbunden mit System/Netz x_2
forca	gismu   	-fro-		      	x_1 ist eine Gabel/ein gabelartiges Werkzeug/Gerät für Zweck x_2 mit Zinken x_3 auf Basis x_4
fraso	gismu   	-fas-		      	x_1 repräsentiert französische/gallische Kultur/Nationalität/Sprache in Aspekt x_2
frati	gismu   	-fra-		      	x_1 reagiert/antwortet mit Aktion x_2 auf Anregung/Stimulus/Reiz unter Bedingungen x_4
fraxu	gismu   	-fax-		      	x_1 vergibt x_2 für Ereignis/Zustand/Aktivität x_3
frica	gismu   	-fic-		      	x_1 unterscheidet sich von/kontrastiert mit/steht im Gegensatz zu/ist unähnlich x_2 in Eigenschaft/Dimension/Menge x_3
friko	gismu   	-fi'o-		      	x_1 repräsentiert afrikanische Kultur/Nationalität/Geographie in Aspekt x_2
frili	gismu   	-fil-		      	x_1 (Aktion) ist leicht/einfach/mühelos für x_2 (Handelnden) unter Bedingungen x_3; x_1 bereitet x_2 keine Mühe
frinu	gismu			      	x_1 ist ein mathematischer Bruch mit Zähler x_2 und Nenner x_3 (x_2/x_3)
friti	gismu   	-fit-		      	x_1 bietet x_2 [Gabe/Angebot] x_3 (Empfänger) an mit Bedingungen x_4
frumu	gismu   	-fru-		      	x_1 runzelt die Stirn/zieht eine Grimasse/zieht die Augenbrauen zusammen (Gesichtsausdruck)
fukpi	gismu   	-fuk-   	-fu'i-	      	x_1 ist eine Kopie/ein Duplikat/ein Klon von x_2 in Form/Medium/Gestalt x_3, hergestellt durch Vorgang/Method x_4 (Ereignis)
