fa'u	cmavo			   	JOI      	non-logical connective: respectively; unmixed ordered distributed association.
fauroda	cmavo-compound			      		any way, under any events
fau'u	experimental cmavo			   	COI      	Forgive me!/I'm sorry!	cf. {fraxu}, {u'u}.
fe	cmavo			   	FA      	sumti place tag: tag 2nd sumti place.
fe'a	cmavo			   	VUhU3      	binary mathematical operator: nth root of; inverse power [a to the 1/b power].
fe'e	cmavo			   	FEhE      	mark space interval distributive aspects; labels interval tense modifiers as location-oriented.
fe'eba'o	cmavo-compound			   	ZAhO*      	location event contour tense: perfective in space; beyond the place of ...
fe'eca'o	cmavo-compound			   	ZAhO*      	location event contour tense: continuative in space; throughout the place of ...
fe'eco'a	cmavo-compound			   	ZAhO*      	location event contour tense: initiative in space; on this edge of ...
fe'eco'i	cmavo-compound			   	ZAhO*      	location event contour tense: achievative in space; at the point of ...
fe'emo'u	cmavo-compound			   	ZAhO*      	location event contour tense: completive in space; at the far end of ...
fe'enoroi	cmavo-compound			   	ROI*      	location tense interval modifier: never in space; objectively quantified tense.
fe'epu'o	cmavo-compound			   	ZAhO*      	location event contour tense: anticipative in space; up to the edge of ...
fe'eroroi	cmavo-compound			   	ROI*      	location tense interval modifier: always in space; objectively quantified tense.
fe'eza'o	cmavo-compound			   	ZAhO*      	location event contour tense: superfective in space; continuing too far beyond ...
fei	cmavo			   	PA2      	digit/number: hex digit B (decimal 11) [eleven].
fe'i	cmavo			   	VUhU1      	n-ary mathematical operator: divided by; division operator; [(((a / b) / c) / ...)].
fe'o	cmavo			   	COI      	vocative: over and out (end discussion).
fertis	cmevla			      		x_1 is Virgo [constellation/astrological sign].	From {ferti}. The Greeks and Romans associated Virgo with their goddess of wheat, Demeter-Ceres who is the mother of Proserpina-Persephone. For this reason the constellation became associated with fertility (in both Babylonia, Greece and Rome). Alternatively, she was sometimes identified as the virgin goddess Iustitia or Astraea, holding the scales of justice in her hand as the constellation Libra. Since ferti in lojban covers both potential and actual/realized fertility, the original meaning of the constellation have been chosen, but you could probably still interpret the name in both senses (as a deity of fecundity or as a fertile virgin).
fe'u	cmavo			   	FEhU      	elidable terminator: end nonce conversion of selbri to modal; usually elidable.
fi	cmavo			   	FA      	sumti place tag: tag 3rd sumti place.
fi'a	cmavo			   	FA      	sumti place tag: place structure number/tag question.
fi'e	cmavo			   	BAI      	finti modal, 1st place (creator)                  created by ...
fi'i	cmavo			   	COI      	vocative: hospitality - inhospitality; you are welcome/ make yourself at home.
fi'inai	cmavo-compound			   	COI*      	vocative: hospitality - inhospitality.
fi'o	cmavo			   	FIhO      	convert selbri to nonce modal/sumti tag.
fi'oi	experimental cmavo			   	FIhOI      	Right-scoping adverbial clause: encloses a bridi and turns it into an adverbial term; the antecedent (ke'a) of the enclosed bridi stands for the outer bridi {lo su'u no'a ku} (the bridi in which this fi'oi term appears), including all the other adverbial terms (tags...) within this bridi located on the right of this fi'oi term (rightward scope).	Terminator: fi'au.
firenzes	cmevla			      		Florence	Italian: Firenze [fiˈrɛntse]
fi'u	cmavo			   	PA3      	digit/number: fraction slash; default "/n" => 1/n, "n/" => n/1, or "/" alone => golden ratio.
fi'ure	cmavo-compound			   	PA*      	half.	synonym {pimu}; see also {xadba}
fo	cmavo			   	FA      	sumti place tag: tag 4th sumti place.
fo'a	cmavo   	-fo'a-		   	KOhA4      	pro-sumti: he/she/it/they #6 (specified by goi).
fo'e	cmavo   	-fo'e-		   	KOhA4      	pro-sumti: he/she/it/they #7 (specified by goi).
foi	cmavo			   	FOI      	terminator: end composite lerfu; never elidable.
fo'i	cmavo   	-fo'i-		   	KOhA4      	pro-sumti: he/she/it/they #8 (specified by goi).
fo'o	cmavo			   	KOhA4      	pro-sumti: he/she/it/they #9 (specified by goi).
fo'u	cmavo			   	KOhA4      	pro-sumti: he/she/it/they #10 (specified by goi).
fu	cmavo			   	FA      	sumti place tag: tag 5th sumti place.
fu'a	cmavo			   	FUhA      	reverse Polish mathematical expression (mex) operator flag.
fu'a'ai	experimental cmavo			   	PA5      	digit/number: first Foias' constant; the unique value of x_1 such that x_n  -> ∞ as n -> ∞ for x_{n+1}  = (1 + (1/( x_n )))^n; such x_1 = 1.187…	See also: {fu'a'au}
fu'a'au	experimental cmavo			   	PA5      	digit/number: second Foias constant; the value x for which (1/x)(1 + (1/x))^x=1 is true; ≈ 2.293…	See also:  {fu'a'ai}
fu'au	experimental cmavo			   	UI3      	discursive: luckily - not pertaining to luck - unluckily.	Expresses fortune/misfortune of the speaker. Use {dai} to express fortune/misfortune of the listener. See also {funca}.
fu'e	cmavo			   	FUhE      	begin indicator long scope.
fu'ei	experimental cmavo			   	FUhE      	begin within-context quote; terminated by fu'oi. begin within-context quote; terminated by {fu'oi}. Quoted text need not be grammatical on its own, but must be grammatical in context with the surrounding text.	see also {fu'oi}
fu'ei'a	experimental cmavo			   	UI      	discursive: indicate a change in speaker to fo'a; used generally in quotations.	Considered to have sa'a attached to it by default. Using sa'anai would cancel that effect. Used to quote dialogues.
fu'ei'e	experimental cmavo			   	UI      	discursive: indicate a change in speaker to fo'e; used generally in quotations.	Considered to have sa'a attached to it by default. Using sa'anai would cancel that effect. Used to quote dialogues.
fu'ei'i	experimental cmavo			   	UI      	discursive: indicate a change in speaker to fo'i; used generally in quotations.	Considered to have sa'a attached to it by default. Using sa'anai would cancel that effect. Used to quote dialogues.
fu'ei'o	experimental cmavo			   	UI      	discursive: indicate a change in speaker to fo'o; used generally in quotations.	Considered to have sa'a attached to it by default. Using sa'anai would cancel that effect. Used to quote dialogues.
fu'ei'u	experimental cmavo			   	UI      	discursive: indicate a change in speaker to fo'u; used generally in quotations.	Considered to have sa'a attached to it by default. Using sa'anai would cancel that effect. Used to quote dialogues.
fu'i	cmavo			   	UI5      	attitudinal modifier: easy - difficult.	See also {frili}.
fu'inai	cmavo-compound			   	UI*5      	attitudinal modifier: easy - difficult.
fu'o	cmavo			   	FUhO      	end indicator long scope; terminates scope of all active indicators.
fu'u	cmavo			   	VUhU0      	n-ary mathematical operator: elliptical/unspecified mathematical expression (mex) operator.
fy	cmavo			   	BY2      	letteral for f.
ga	cmavo			   	GA      	logical connective: forethought all but tanru-internal or (with gi).
ga'a	cmavo			   	BAI      	zgana modal, 1st place                            to observer ... ; witnessed by ...
ga'au	experimental cmavo			   	PA5      	digit/number: Euler–Mascheroni constant, usually denoted by lowercase gamma (γ); approximately 0.5772156649 (in decimal).	The difference in the limit as n becomes arbitrarily large between/of: the sum of (1/k) for all strictly positive integers k < (n+1), and the natural logarithm of n.
ga'e	cmavo			   	BY1      	upper-case letteral shift.
gai	cmavo			   	PA2      	digit/number: hex digit C (decimal 12) [twelve].
ga'i	cmavo			   	UI5      	attitudinal modifier/honorific: hauteur - equal rank - meekness; used with one of lower rank.	See also {gapru}, {cnita}.
ga'icu'i	cmavo-compound			   	UI*5      	attitudinal modifier/honorific: hauteur - equal rank - meekness; used with one of equal rank.
ga'inai	cmavo-compound			   	UI*5      	attitudinal modifier/honorific: hauteur - equal rank - meekness; used with one of higher rank.
gai'o	experimental cmavo			   	GOhA      	pro-bridi: the empty predicate	See also: {zai'o} (pro-sumti; empty), {mai'i} (pro-sumti; universal), {cei'i} (pro-bridi; universal), {ctaipe}.
ganai	cmavo-compound			   	GA*      	logical connective: forethought all but tanru-internal conditional/only if (with gi).
ga'o	cmavo			   	GAhO      	closed interval bracket marker; mod. intervals in non-logical connectives; include boundaries.
gau	cmavo			   	BAI      	gasnu modal, 1st place agent/actor case tag       with active agent ...
ga'u	cmavo			   	FAhA2      	location tense relation/direction; upwards/up from ...
gau'i'o	experimental cmavo			   	PA5      	digit/number: Gauss' arithmetic-geometric mean of 1 and √(2) constant G ≈ .8346268…
ge	cmavo			   	GA      	logical connective: forethought all but tanru-internal and (with gi).
ge'a	cmavo			   	VUhU0      	mathematical operator: null mathematical expression (mex) operator (used in >2-ary ops).
ge'e	cmavo			   	UI6      	attitudinal: elliptical/unspecified/non-specific emotion; no particular feeling.
gei	cmavo			   	VUhU2      	trinary mathematical operator: order of magnitude/value/base; [b * (c to the a power)].
ge'i	cmavo			   	GA      	logical connective: forethought all but tanru-internal connective question (with gi).
ge'o	cmavo			   	BY1      	shift letterals to Greek alphabet.
ge'u	cmavo			   	GEhU      	elidable terminator: end GOI relative phrases; usually elidable in non-complex phrases.
gi	cmavo			   	GI      	logical connective: all but tanru-internal forethought connective medial marker.
gi'a	cmavo			   	GIhA      	logical connective: bridi-tail afterthought or.
gi'e	cmavo			   	GIhA      	logical connective: bridi-tail afterthought and.
gi'enai	cmavo-compound			   	GIhA*      	logical connective: bridi-tail afterthought x but not y.
gi'i	cmavo			   	GIhA      	logical connective: bridi-tail afterthought conn question.
gi'o	cmavo			   	GIhA      	logical connective: bridi-tail afterthought biconditional/iff/if-and-only-if.
gi'onai	cmavo-compound			   	GIhA*      	logical connective: bridi-tail afterthought exclusive or; Latin 'aut'.
gi'u	cmavo			   	GIhA      	logical connective: bridi-tail afterthought whether-or-not.
gliban	cmevla			      		The English language.	Cf. {glico}, {bangu}, {glibau}.
go	cmavo			   	GA      	logical connective: forethought all but tanru internal biconditional/iff/if-and-only-if(with gi).
go'a	cmavo			   	GOhA      	pro-bridi: repeats a recent bridi (usually not the last 2).
go'e	cmavo			   	GOhA      	pro-bridi: repeats the next to last bridi.
goi	cmavo			   	GOI      	sumti assignment; used to define/assign ko'a/fo'a series pro-sumti; Latin 'sive'.
go'i	cmavo			   	GOhA      	pro-bridi: preceding bridi; in answer to a yes/no question, repeats the claim, meaning yes.
go'ira'o	cmavo-compound			   	GOhA*      	pro-bridi: preceding bridi; repeats claim as true, updating for speaker/listener change.
gonai	cmavo-compound			   	GA*      	logical connective: forethought all but tanru-internal exclusive or (with gi); Latin 'aut'.
go'o	cmavo			   	GOhA      	pro-bridi: repeats a future bridi, normally the next one.
go'oi	experimental cmavo			   	GOhOI      	pro-bridi: quotes the next word and repeats the most recent bridi containing that word	The quoting rules are the same as {zo}.
go'o'i'a	experimental cmavo			   	PA5      	digit/number: Goloumb-Dickman constant ≈ .6243…
go'u	cmavo			   	GOhA      	pro-bridi: repeats a remote past bridi.
gu	cmavo			   	GA      	logical connective: forethought all but tanru-internal whether-or-not (with gi).
gu'a	cmavo			   	GUhA      	logical connective: tanru-internal forethought or (with gi).
gu'ai	experimental cmavo			   	VUhU2      	binary operator: left group action g.x	a.b = (a,b), where a is the group element and b is an element of the set. The type/description/label/name may be subscripted or denoted by function notation, as might be the group to which it belongs and/or the set upon which it acts (typically, the label should denote in the order: group, set, descriptor).  See also: {ma'e'o}, {zi'a'o}, {ru'ei}
gu'anai	cmavo-compound			   	GUhA*      	logical connective: tanru-internal forethought conditional/only if (with gi).
guaspis	cmevla			      		Gua\\spi
gu'au	experimental cmavo			   	BAI      	non-distributivity tag: as a mass	equivalent to {fi'o} {gunma}. {gu'au} {je} {fa} {lo} {tadni} {cu} {sruri} {lo} {dinju} is the same as {loi} {tadni} {cu} {sruri} {lo} {dinju}.
gu'e	cmavo			   	GUhA      	logical connective: tanru-internal forethought and (with gi).
gugl	cmevla			      		Google.
guglbon	cmevla			      		Google Wave
gu'i	cmavo			   	GUhA      	logical connective: tanru-internal forethought question (with gi).
gu'o	cmavo			   	GUhA      	logical connective: tanru-internal forethought biconditional/iff/if-and-only-if (with gi).
gu'onai	cmavo-compound			   	GUhA*      	logical connective: tanru-internal forethought exclusive or (with gi); Latin 'aut'.
guonJAUS	cmevla			      		Canton	Based on the local Cantomese pronunciation. For the name based on the  Chinese Mandarin pronunciation see {guanJOUS}.  
gu'u	cmavo			   	GUhA      	logical connective: tanru-internal forethought whether-or-not (with gi).
gy	cmavo			   	BY2      	letteral for g.
i	cmavo			   	I      	sentence link/continuation; continuing sentences on same topic; normally elided for new speakers.
ia	cmavo			   	UI1      	attitudinal: belief - skepticism - disbelief.	See also {krici}, {jinvi}.
i'a	cmavo			   	UI1      	attitudinal: acceptance - blame.	See also {nalna'e}, {nalpro}, {no'epro}, {nalzugjdi}.
iacu'i	cmavo-compound			   	UI*1      	attitudinal: belief - skepticism - disbelief.
iagis	cmevla			      		Yagi.	One of the inventors of the Yagi-Uda antenna; or the name of the antenna itself
ianai	cmavo-compound			   	UI*1      	attitudinal: belief - skepticism - disbelief.
i'anai	cmavo-compound			   	UI*1      	attitudinal: acceptance - blame.
iaves	cmevla			      		Yahweh.	see also {cev}
ibu	bu-letteral			   	BY*      	letteral for i.
ibymym	cmevla			      		International Business Machines Corporation
ie	cmavo			   	UI1      	attitudinal: agreement - disagreement.	See also {tugni}.
i'e	cmavo			   	UI1      	attitudinal: approval - non-approval - disapproval.	See also {zanru}.
i'ecu'i	cmavo-compound			   	UI*1      	attitudinal: approval - non-approval - disapproval.
ienai	cmavo-compound			   	UI*1      	attitudinal: agreement - disagreement.
i'enai	cmavo-compound			   	UI*1      	attitudinal: approval - non-approval - disapproval.
ieRUcaly'im	cmevla			      		Jerusalem
iesys	cmevla			      		Jesus	Swedish pronunciation
ii	cmavo			   	UI1      	attitudinal: fear - security.	See also {terpa}, {snura}.
i'i	cmavo			   	UI1      	attitudinal: togetherness - privacy.	See also {kansa}, {gunma}, {sivni}, {sepli}.
iinai	cmavo-compound			   	UI*1      	attitudinal: fear - security.
i'inai	cmavo-compound			   	UI*1      	attitudinal: togetherness - privacy.
ija	cmavo-compound			   	JA*      	logical connective: sentence afterthought or.
ijanai	cmavo-compound			   	JA*      	logical connective: sentence afterthought: (preceding sentence) if this sentence.
ije	cmavo-compound			   	JA*      	logical connective: sentence afterthought and.
ije'i	cmavo-compound			   	JA*      	logical connective: sentence afterthought conn question.
ijenai	cmavo-compound			   	JA*      	logical connective: sentence afterthought x but not y.
ijo	cmavo-compound			   	JA*      	logical connective: sentence afterthought biconditional/iff/if-and-only-if.
ijonai	cmavo-compound			   	JA*      	logical connective: sentence afterthought exclusive or; Latin 'aut'.
iju	cmavo-compound			   	JA*      	logical connective: sentence afterthought whether-or-not.
ike'as	cmevla			      		IKEA
inaja	cmavo-compound			   	JA*      	logical connective: sentence afterthought conditional/only if.
Indias	cmevla			      		India.	Cf. {xingu'e}.
infernus	cmevla			      		Infernus
internet	cmevla			      		Internet	Cf. {mujysamseltcana}.
intranet	cmevla			      		Intranet	Cf. {kagysamseltcana}.
io	cmavo			   	UI1      	attitudinal: respect - disrespect.	See also {sinma}.
i'o	cmavo			   	UI1      	attitudinal: appreciation - envy.	See also {ckire}, {jilra}.
ionai	cmavo-compound			   	UI*1      	attitudinal: respect - disrespect.
i'onai	cmavo-compound			   	UI*1      	attitudinal: appreciation - envy.
i,ov	cmevla			      		Job.	Biblical character.
irk	cmevla			      		IRC (Internet Relay Chat)	An Internet-based real-time text communication system. See {irci}.
islam	cmevla			      		x_1 is Islam	Cf. {muslo}, {jegvon}, {cesycku}
island	cmevla			      		Iceland.
italian	cmevla			      		Italy.	Cf. {gugdrtalia}, {gugde'itu}.
italias	cmevla			      		Italy.
iu	cmavo			   	UI1      	attitudinal: love - no love lost - hatred.	See also {prami}.
i'u	cmavo			   	UI1      	attitudinal: familiarity - mystery.	See also {slabu}, {nalni'o}, {kufra}.
iucu'i	cmavo-compound			   	UI*1      	attitudinal: love - no love lost - hatred.
iunai	cmavo-compound			   	UI*1      	attitudinal: love - no love lost - hatred.
i'unai	cmavo-compound			   	UI*1      	attitudinal: familiarity - mystery.
ja	cmavo   	-jav-		   	JA      	logical connective: tanru-internal afterthought or.
ja'a	cmavo			   	NA      	bridi logical affirmer; scope is an entire bridi.
ja'ai	experimental cmavo			   	NAI      	affirm last word: attached to cmavo to affirm them; denies negation by nai whenever it is applicable.	Suggested by Mark Shoulson in 1999 as an affirmative of {nai}. By analogy with the pairs {na}/{ja'a}, {na'e}/{je'a}, and {na'i}/{jo'a}.
ja'aru'e	cmavo-compound			   	NA*      	weak bridi affirmation; barely; almost not at all.
ja'e	cmavo			   	BAI      	jalge modal, 1st place                            resultingly; therefore result ...
ja'ei	experimental cmavo			   	JAI      	jai equivalent of la'e	tu'a:jai::la'e:ja'ei. So ko'a ja'ei broda equals la'e ko'a broda
ja'enai	cmavo-compound			   	BAI*      	jalge modal, 1st place (event causal)             nevertheless result ...
jai	cmavo   	-jax-		   	JAI      	convert tense/modal (tagged) place to 1st place; 1st place moves to extra FA place (fai).
ja'i	cmavo			   	BAI      	javni modal, 1st place (by standard 1)            orderly; by rule ...
jai'a	experimental cmavo			   	JAIhA      	grammatically converts LAhE to SE; semantically the result tags the x_1 of the selbri as being LAhE the supplied x_1. Can be converted to other than x_1 with SE.	Cf. {jai} in the TAG sense. Note that {jai} in the non-TAG sense is the same as jai'a tu'a. Example usage: lo tadni cu jai'a lu'o sruri lo dinju gi'e krixa <-> loi tadni cu sruri lo dinju gi'e jai'a lu'a krixa <-> loi tadni cu sruri lo dinju .ije lu'a lo go'i cu krixa
jaica	cmavo-compound			   	SE*      	convert time tense (tagged) place to 1st place; 1st place moves to extra place (fai).
jaigau	cmavo-compound			   	SE*      	makes x_1 the agent of a bridi; old 1st place moves to extra place (fai).
jaivi	cmavo-compound			   	SE*      	convert location tense (tagged) place to 1st place; 1st place moves to extra place (fai).
jakob	cmevla			      		Jacob	With French pronunciation /ʒa.kɔb/, where /ɔ/ is changed to its Lojban approximation /o/
jan	cmevla			      		Jean/Zhang.
ja'o	cmavo			   	UI2      	evidential: I conclude.	See also {selni'i}, {ni'ikri}.
jau	cmavo			   	PA2      	digit/number: hex digit D (decimal 13) [thirteen].
jau'au	experimental cmavo			   	VUhU3      	unary mathematical operator: length/components of formal string in some base/basis; number of digits/components/entries	For a numerical string, the number of digits are counted. For a tuple/vector/array/matrix/tensor, the number of entries/conponents is counted. Not literally the number of symbols used, but the number of meaningful "spots" occupied; for example "(1,0)" uses five characters, but its length is just 2 (for "1" and then "0"); this is due to the fact that formal representation may vary but the amount of information conveyed must remain constant. Note that digit strings are essentially considered to be vectors in the basis of powers of the base.
jaurbarflegaus	cmevla			      		x_1 is Aquarius [astronomical constellation/astrological sign].	From {djacu}, {barfle}, {gasnu}. Aquarius is identified as "The Great One" in the Babylonian star catalogues and represents the god Ea himself, who is commonly depicted holding an overflowing vase. In the Greek tradition, the constellation became represented as simply a single vase from which a stream poured down.
ja'urjuknis	cmevla			      		x_1 is Scorpius [astronomical constellation]/Scorpio [astrological sign].	The Babylonians called this constellation the 'Scorpion'. In Greek Mythology there are plenty of  myths associated with Scorpio.
je	cmavo   	-jev-   	-jve-	   	JA      	logical connective: tanru-internal afterthought and.
je'a	cmavo			   	NAhE      	scalar affirmer; denies scalar negation: Indeed!.
je'abo	cmavo-compound			   	NAhE+BO       	negation sumti qualifier: that which indeed is.	Cf. {je'a}, {bo}, {na'ebo}, {no'ebo}, {to'ebo}.
je'ai	experimental cmavo			   	NAhE      	NAhE question.
je'au	experimental cmavo			   	UI3      	discursive: correcting/corrective/correction - inattentive/uncaring/neutral toward the presence of possible errors - permitting (known/likely/plausible) errordiscursive: correcting/corrective/correction - inattentive/uncaring/neutral toward the presence of possible errors - permitting (known/likely/plausible) error/incompleteness/approximation
je'aucu'i	cmavo-compound			   	UI3*      	discursive: correcting/corrective/correction - inattentive/uncaring/neutral toward the presence of possible errors - permitting (known/likely/plausible) errordiscursive: correcting/corrective/correction - inattentive/uncaring/neutral toward the presence of possible errors - permitting (known/likely/plausible) error/incompleteness/approximation	Potentially useful for academic/technical honesty.
je'aunai	cmavo-compound			   	UI3*      	discursive: correcting/corrective/correction - inattentive/uncaring/neutral toward the presence of possible errors - permitting (known/likely/plausible) errordiscursive: correcting/corrective/correction - inattentive/uncaring/neutral toward the presence of possible errors - permitting (known/likely/plausible) error/incompleteness/approximation	Not quite lying since this construct alerts the audience in good faith to the presence of (known/plausible/likely) errors or "incomplete truths" in the utterance; the plausibility and pertinence of the presence of such errors is subject to the utterer's judgment, opinion, knowledge, philosphy, desire to draw attention to them at that stage in the discussion, belief, etc. - in other words, absolute Truth (such as in an existential sense external to the utterer) does not necessarily result in the utterance of this construct, even if errors may be present. Potentially useful for academic or technical honesty. "Error" may be rendered as "incompleteness of truth" or "approximation" in this context.
je'e	cmavo			   	COI      	vocative: roger (ack) - negative acknowledge; used to acknowledge offers and thanks.
je'enai	cmavo-compound			   	COI*      	vocative: roger (ack) - negative acknowledge; I didn't hear you.
jegvon	cmevla			      		The Judeo-Christian-Muslim God.	(cf. {cevni}, {jegvo}, {xebro}, {xriso}, {muslo}, {cev})
jei	cmavo   	-jez-		   	NU      	abstractor: truth-value abstractor; x_1 is truth value of [bridi] under epistemology x_2.
je'i	cmavo			   	JA      	logical connective: tanru-internal afterthought conn question.
jenai	cmavo-compound			   	JA*      	logical connective: tanru-internal afterthought x but not y.
je'o	cmavo			   	BY1      	shift letterals to Hebrew alphabet.
je'u	cmavo			   	UI3      	discursive: truth - falsity.	See also {jetnu}.
je'unai	cmavo-compound			   	UI*3      	discursive: truth - falsity.
ji	cmavo			   	A      	logical connective: sumti afterthought connective question.
ji'a	cmavo			   	UI3b      	discursive: additionally.	See also {jmina}.
ji'e	cmavo			   	BAI      	jimte modal, 1st place                            limitedly; up to limit ...
ji'i	cmavo			   	PA4      	digit/number: approximately (default the typical value in this context) (number).
ji'ima'u	cmavo-compound			   	PA*      	rounded up (appended after string of digits indicating a rounded value).
ji'ini'u	cmavo-compound			   	PA*      	rounded down (appended after string of digits indicating a rounded value).
ji'o	cmavo			   	BAI      	jitro modal, 1st place (control)                  controlledly; under direction of ...
ji'u	cmavo			   	BAI      	jicmu modal, 1st place (assumptions);             given that ...; based on ...
jo	cmavo   	-jov-		   	JA      	logical connective: tanru-internal afterthought biconditional/iff/if-and-only-if.
jo'a	cmavo			   	UI3a      	discursive: metalinguistic affirmer.	See also {drani}.
jo'e	cmavo   	-jom-		   	JOI      	non-logical connective: union of sets.
joi	cmavo   	-jol-   	-joi-	   	JOI      	non-logical connective: mixed conjunction; "and" meaning "mixed together", forming a mass.
jo'i	cmavo			   	JOhI      	join mathematical expression (mex) operands into an array.
joibu	bu-letteral			   	BY*      	letteral: ampersand character; especially used in standing for a mixed connective.
jonai	cmavo-compound			   	JA*      	logical connective: tanru-internal afterthought exclusive or; Latin 'aut'.
jo'o	cmavo			   	BY1      	shift letterals to Arabic alphabet.
jo'u	cmavo   	-jo'u-		   	JOI      	non-logical connective: in common with; along with (unmixed).
ju	cmavo   	-juv-		   	JA      	logical connective: tanru-internal afterthought whether-or-not.
ju'a	cmavo			   	UI2      	evidential: I state - (default) elliptical/non-specific basis.	See also {xusra}.
ju'aku'i	cmavo-compound			   	UI*      	evidential: although, even though, while, whilst
ju'au	experimental cmavo			   	JUhAU      	semi-mathematical binary operator: named number base operator/interpreter	Follows a number and is followed by a sumti (introduced with appropriate gadri); scope terminates with the end of the sumti. The construct as a whole syntactically functions as a parenthetical so that mekso may be resumed immediately thereafter without any difficulty. The preceding number is semantically interpreted according to the description to which the following sumti refers. See also: {ju'u},  {pi'e}.
ju'e	cmavo			   	JOI      	vague non-logical connective: analogous to plain ".i".
ju'ei	experimental cmavo			   	JUhEI      	Tight scope bridi separator; analogous to {.i} without  ending the abstractor or relative clause.	"nu broda ju'ei brode" is equivalent to "nu ju'e gi broda gi brode". Similarly "ko'a noi broda ju'ei brode" is equivalent to "ko'a noi ju'e gi broda gi brode".
ju'i	cmavo			   	COI      	vocative: attention - at ease - ignore me.
ju'icu'i	cmavo-compound			   	COI*      	vocative: attention - at ease - ignore me.
ju'inai	cmavo-compound			   	COI*      	vocative: attention - at ease - ignore me.
jukremnas	cmevla			      		Spiderman
ju'o	cmavo			   	UI5      	attitudinal modifier: certainty - uncertainty - impossibility.	See also {birti}, {cumki}.
ju'ocai	cmavo-compound			   	UI*5      	attitudinal modifier: intense certainty.
ju'ocu'i	cmavo-compound			   	UI*5      	attitudinal modifier: certainty - uncertainty - impossibility.
ju'onai	cmavo-compound			   	UI*5      	attitudinal modifier: certainty - uncertainty - impossibility.
ju'opei	cmavo-compound			   	UI*6      	attitudinal: certainty question.
ju'u	cmavo			   	VUhU2      	binary mathematical operator: number base; [a interpreted in the base b].
juxres	cmevla			      		Goofy
jy	cmavo			   	BY2      	letteral for j.
jycybyb	cmevla			      		James Cooke Brown.
JYTeborj	cmevla			      		Gothenburg	Gothenburg (or Göteborg in swedish), second largest city of Sweden.
ka	cmavo   	-kam-		   	NU      	abstractor: property/quality abstractor (-ness); x_1 is quality/property exhibited by [bridi].
ka'a	cmavo			   	BAI      	klama modal, 1st place                            gone to by ...
ka'ai	experimental cmavo			   	BAI      	kansa modal, 1 place; with .../with a companion ...	See also {kansa}
kabestan	cmevla			      		capstan
ka'e	cmavo			   	CAhA      	modal aspect: innate capability; possibly unrealized.
ka'ei'a	experimental cmavo			   	PA5      	digit/number: Conway's look-and-say constant λ ≈ 1.303577269…	Especially important for Lojban. Assumes decimal counting(?); therefore, not entirely culturally neutral or mathematically important, but it makes sense in the context of typical Lojban.
kai	cmavo			   	BAI      	ckaji modal, 1st place                            characterizing ...
ka'i	cmavo			   	BAI      	krati modal, 1st place                            represented by ...
kai'u	experimental cmavo			   	NU      	abstractor: x1 (x2, ...) are such that they satisfy [bridi], binding to the open {ce'u} slots.	See also {me'au}, {ka} and {ce'u}.
kanbas	cmevla			      		x_1 is Capricornus [astronomical constellation]/Capricorn [astrological sign].	From goat (={kanba}). Capricornus is Latin for "horned male goat" or "goat horn". Anyway, both male and female of the genus Capra have horns.
ka'o	cmavo			   	PA5      	digit/number: imaginary i; square root of -1.
kau	cmavo			   	UI3a      	discursive: marks word serving as focus of indirect question: "I know WHO went to the store".
ka'u	cmavo			   	UI2      	evidential: I know by cultural means (myth or custom).	See also {kluju'o}.
kau'a	experimental cmavo			   	KOhA1      	pro-sumti: strong-memory something1/eidetic da/elephant thing1 (logically quantified existential, arbitrarily-long-scope pro-sumti)	The meaning is the same as {da} and it functions the same way except that any assignment/qualification placed upon it (except for quantification) is semantically retained throughout a discourse until {da'o} is uttered; it acts as though the scope (except for quantification that occurs outside of a POI-clause) of all previous usages are arbitrarily long, terminated only by {da'o} or the end of the discourse. User beware: usage is tricky. See also: {kau'e}, {kau'i}, {da'au}, {da}.
kau'e	experimental cmavo			   	KOhA1      	pro-sumti: strong-memory something2/eidetic de/elephant thing2 (logically quantified existential, arbitrarily-long-scope pro-sumti)	The meaning is the same as {de} and it functions the same way except that any assignment/qualification placed upon it (except for quantification) is semantically retained throughout a discourse until {da'o} is uttered; it acts as though the scope (except for quantification that occurs outside of a POI-clause) of all previous usages are arbitrarily long, terminated only by {da'o} or the end of the discourse. User beware: usage is tricky. See also: {kau'a}, {kau'i}, {da'au}, {de}.
kau'i	experimental cmavo			   	KOhA1      	pro-sumti: strong-memory something3/eidetic di/elephant thing3 (logically quantified existential, arbitrarily-long-scope pro-sumti)	The meaning is the same as {di} and it functions the same way except that any assignment/qualification placed upon it (except for quantification) is semantically retained throughout a discourse until {da'o} is uttered; it acts as though the scope (except for quantification that occurs outside of a POI-clause) of all previous usages are arbitrarily long, terminated only by {da'o} or the end of the discourse. User beware: usage is tricky. See also: {kau'a}, {kau'e}, {da'au}, {di}.
ke	cmavo   	-kem-		   	KE      	start grouping of tanru, etc; ... type of ... ; overrides normal tanru left grouping.	Cf. {ke'e}, {bo}.
ke'a	cmavo			   	KOhA7      	pro-sumti: relativized sumti (object of relative clause).
ke'ai	experimental cmavo			   	KEhAI      	Toggles to no grouping	rafsi -ked- The grouping of gismu/rafsi is left ambiguous. So with a statement like: ke'ai melbi cmalu nixli ckule   or   kedmlecmaxlicu'e it is unclear whether this is referring to a (((pretty little)girls)school), (pretty(little(girls(school))), etc. Overridden by ke'ei or ke'ei'a. (Applies only to next selbri.)
